sj_id,rating_method,quadrant,cr_mean_v,cr_mean_a,cr_mean_dist,cr_mean_angle,cr_std_v,cr_std_a,cr_std_dist,cr_std_angle,cr_skew_v,cr_skew_a,cr_skew_dist,cr_skew_angle,cr_kurtosis_v,cr_kurtosis_a,cr_kurtosis_dist,cr_kurtosis_angle,cr_auc_v,cr_auc_a,cr_auc_dist,cr_auc_angle
77.0,V1,HN,0.4319951544518474,0.5472356147789218,0.7173243215153465,0.6022772260147485,0.3425762485011366,0.4090441032351217,0.5059995924889767,0.4690475099467332,-0.2165618927457988,-0.2165618927457988,-0.700542318880634,-0.18682206467747822,-1.5224362937842706,-1.5224362937842706,-1.4947934561461458,-1.344219238341806,713.2239999999999,713.2239999999999,1184.302454821837,994.3597001503499
77.0,V1,LN,0.10868988491823134,-0.48237552998182937,0.5860544999248083,-0.726849559135369,0.16345305548110126,0.5313874789935856,0.45819439844258003,0.8472789264113199,-1.0383859949126708,-1.0383859949126708,-0.35490534401500334,0.24387751576458835,4.736384101941843,4.736384101941843,-1.720118148934518,-1.202802239319502,179.221,179.221,967.225026031381,-1200.4641885728165
77.0,V2,HP,0.9769248940036341,0.12736281041792855,1.0434050036807376,0.1421983143437746,0.19767663629647475,0.3035181524964935,0.11414634093670722,0.3416545624018802,-2.581839227385463,-2.581839227385463,-8.657833581178439,2.091579485457245,6.526769453001629,6.526769453001629,74.47390971152652,2.555380270449769,1612.3675000000003,1612.3675000000003,1722.126161076898,234.76941698157188
77.0,V2,LP,0.03886371895820714,-0.5947619624470019,0.6114802393047523,-0.9145112776900713,0.17941770180016206,0.4838740541437201,0.49750135511876925,0.758640712454429,0.3194357707425988,0.3194357707425988,-0.39844621020772036,0.26811274245672073,2.001209570991563,2.001209570991563,-1.81256816434746,-1.7124279450860969,63.953499999999984,63.953499999999984,1009.003065460785,-1509.2687901428794
77.0,V2,HN,-1.499517867958813,0.20562810417928518,1.513551041004425,2.6212304584740425,0.5755590537707771,0.07892652377452689,0.5807694897648424,1.0033794161425074,2.219720617218266,2.219720617218266,-2.2177032051251664,-2.2296125946766328,2.9364497123736943,2.9364497123736943,2.92393119847962,2.971172324669852,-2474.8435000000004,-2474.8435000000004,2498.0042157350385,4326.148830410621
77.0,V2,LN,-0.8732077528770443,-0.10466202301635374,0.8875723672995489,-0.1700072766419577,0.347919851220349,0.13661219478119524,0.353960031743944,2.8062233205860454,2.031340306361246,2.031340306361246,-2.0230132591245047,0.18568444283803723,2.233503477326624,2.233503477326624,2.2030607320975886,-1.8150289477210053,-1441.1495,-1441.1495,1464.8654784115554,-282.252810062667
77.0,mean,HP,0.931122350090854,-0.06832889158086008,1.0051972151749242,-0.058278818816096124,0.24133657826373323,0.36218167016080133,0.22493947669214195,0.37877924547974307,-2.8798687645865857,-2.8798687645865857,-4.181548415735472,1.1445020407676008,7.823151123355756,7.823151123355756,15.652212117861314,1.835016176846624,3074.0305,3074.0305,3318.6257045076,-192.43665973074945
77.0,mean,LP,0.29577256208358577,-0.5405687462144155,0.7534335440412909,-0.7738363684510698,0.3801816097674498,0.4826508814244294,0.4352119951493291,0.7059145369505739,0.6875470824273993,0.6875470824273993,-1.1300879677125253,0.13113861899358778,-0.6138689998503497,-0.6138689998503497,-0.6813178445074413,-1.5247247639594046,976.4304999999999,976.4304999999999,2487.286752792982,-2554.618359302004
77.0,mean,LN,-0.3822589339794064,-0.2935187764990915,0.7368134336121787,-0.4484284178886633,0.561216482746494,0.43145086959424633,0.4362833500200514,2.0913880041646897,-0.16416279104847525,-0.16416279104847525,-0.9762427855890995,0.5591514236967742,-1.8151901565860382,-1.8151901565860382,-0.9117176007703072,-0.8353464059449434,-1261.7024999999999,-1261.7024999999999,2432.441457787414,-1482.2814321951612
77.0,mean,HN,-0.5337613567534828,0.37643185947910346,1.1154376812598858,1.6117538422443953,1.0757386241008293,0.3404845239473849,0.6746544605406888,1.2776662116442277,-0.08266137850947362,-0.08266137850947362,-0.6971163882436829,0.026631198704349008,-1.7855801096467878,-1.7855801096467878,-0.9731051915148279,-1.7441116973072266,-1761.6195000000005,-1761.6195000000005,3682.3066705568754,5320.50853056097
78.0,V1,HP,-0.2668570563294973,0.33166989703210176,0.7236195648854118,1.4097511704069896,0.5940083635087641,0.44557768774308504,0.45677541044544995,1.2908610617468794,0.2759890248384724,0.2759890248384724,-0.8174270347667255,-0.35540631292934083,-1.4173280690115455,-1.4173280690115455,-1.1937213822630488,-1.4795161243428532,-440.953,-440.953,1194.1594631391272,2327.9014385983637
78.0,V1,LP,0.4981823137492429,-0.5265233192004846,0.7429681993496199,-0.5419397414019447,0.35385276010292965,0.38866537438233945,0.49951565614440807,0.46702681983195327,-0.6826675605901171,-0.6826675605901171,-0.7727949354788739,1.735811438501906,-1.4487465684951542,-1.4487465684951542,-1.3482175123138662,5.868441400464867,822.1315,822.1315,1226.0835424602037,-894.3174166395244
78.0,V1,HN,-0.7934651726226529,0.5770054512416717,0.9841809471081922,2.418026369238512,0.17144040177879963,0.13112751820602728,0.2011669821014488,0.48487180100411026,3.824197676196634,3.824197676196634,-4.563135144317775,-4.6261925643263675,14.94832913776521,14.94832913776521,19.19904452246409,20.25037590377651,-1309.548,-1309.548,1624.1759316186117,3989.9475245882277
78.0,V1,LN,-0.5489291338582678,-0.2127916414294367,0.6788302216195399,-1.2639931009500474,0.40657822290253404,0.4032691276153776,0.4620889755363914,1.7482102347254493,0.5273818504738778,0.5273818504738778,-0.5969067823476756,1.0316806322508851,-1.5967993420483366,-1.5967993420483366,-1.5598257084471798,-0.26351739244483774,-905.8895,-905.8895,1120.2416483122668,-2088.080645312581
78.0,V2,HP,0.4871344639612356,0.6313022410660207,0.8148033756811036,0.9744299150052641,0.3056457170200944,0.25167396439153245,0.35861135683865775,0.268646984624456,-0.474779957693417,-0.474779957693417,-0.45085740893747084,1.293822646257902,-1.5964879047354004,-1.5964879047354004,-1.6535920385051546,1.2224722564040018,803.8395,803.8395,1344.619906009048,1608.3544813360932
78.0,V2,LP,0.6124312537855845,-0.757977589339794,0.9769547274744663,-0.9050788650020087,0.15431677170246108,0.15249958205765993,0.20543321472098194,0.10547814555515775,-1.991888164049389,-1.991888164049389,-2.327758734054626,-4.032661015425594,3.6276268202893056,3.6276268202893056,4.309030965267197,22.442595961049147,1010.454,1010.454,1611.9011675573574,-1493.4080312935328
78.0,V2,HN,-0.4888370684433676,0.39228164748637184,0.693146779373532,2.1463690765098415,0.4059554037093918,0.28837604031302166,0.40025548718816256,0.9750142829291593,0.6962595822660034,0.6962595822660034,-0.5607159873636612,-1.4338549643097875,-0.09534148390575936,-0.09534148390575936,-1.241056318711019,0.5840973009991774,-806.61,-806.61,1143.861787141193,3542.3334601572624
78.0,V2,LN,-0.9313706844336765,-0.1567983040581466,0.9975564072792772,1.2395711206843982,0.19161207835201763,0.3082798589193006,0.1690861707329404,2.618140365153133,3.458588647501134,3.458588647501134,-5.458354741049788,-0.7241625240729388,13.217757475335311,13.217757475335311,28.73003133503361,-1.4299409250586577,-1537.229,-1537.229,1646.082669669615,2046.6843749734119
78.0,mean,HP,0.11013870381586917,0.48148606904906116,0.7692114702832578,1.192090542706127,0.6043458308032125,0.39160138948391965,0.41316045582611405,0.9574042460696423,-0.5646063022451494,-0.5646063022451494,-0.7773179015810602,0.17181453343620465,-1.0405760905006813,-1.0405760905006813,-1.0176284572175813,-0.586843065145076,363.2989999999999,363.2989999999999,2539.356307634863,3935.8536636780327
78.0,mean,LP,0.5553067837674137,-0.6422504542701394,0.8599614634120432,-0.7235093032019768,0.27884465528984975,0.31706288211183326,0.3994330633009336,0.384170991341495,-1.266399442741783,-1.266399442741783,-1.4849218257441208,2.5118233733628825,-0.0012832079013036513,-0.0012832079013036513,0.453467211150703,10.874494867057248,1833.306,1833.306,2839.058131526659,-2388.5596758672245
78.0,mean,LN,-0.7401499091459721,-0.18479497274379167,0.8381933144494086,-0.012210990132824753,0.3708859419597112,0.35996701698368244,0.38269409791503417,2.5539004387766404,1.3084890012682713,1.3084890012682713,-1.5495674656376466,0.2035243339573971,0.05740735397166041,0.05740735397166041,0.5084372358001676,-1.7688760898471139,-2443.6475,-2443.6475,2767.197742759818,-39.191949790537365
78.0,mean,HN,-0.6411511205330104,0.48464354936402176,0.8386638632408621,2.2821977228741765,0.34680395763610783,0.24227192946981704,0.348585034895749,0.7818735056488254,1.5305638222181088,1.5305638222181088,-1.479958390679819,-2.2469304774701118,1.8066282585961968,1.8066282585961968,0.6300867988244083,3.8121955796740137,-2116.5335,-2116.5335,2768.5376189998524,7533.491284026742
79.0,V1,HP,0.965390066626287,0.3516583888552392,1.05604813697193,0.3437497999731928,0.04556365375705206,0.2408480840586779,0.021245925098866688,0.2355428545273327,0.1949639906397421,0.1949639906397421,-0.22783043918840679,-1.1217597190153574,-1.1990432263945743,-1.1990432263945743,-1.2110537725205592,0.15072546549121624,1592.9315000000001,1592.9315000000001,1742.4608408556,568.0604840189771
79.0,V1,LP,0.504137492428831,-0.02648576620230163,0.5120416410080051,-0.02903017340095525,0.1665201849430448,0.11783769632873893,0.18509174448432877,0.1256036326932617,0.019669546063789282,0.019669546063789282,0.6051389364818882,-3.4505850437253573,-0.5511969308740978,-0.5511969308740978,1.021693046876326,13.253828855735637,831.537,831.537,844.4685884075653,-47.59972891632519
79.0,V1,HN,-0.09122955784373107,0.07948152634766807,0.3945884019126633,1.0041891090973891,0.4684835173825625,0.15352619002031445,0.3191238370299004,1.3476511705076197,-1.1129183421656204,-1.1129183421656204,1.04410310925746,0.2762379490535119,-0.3052410804862662,-0.3052410804862662,-0.38901362471536594,-0.26766703752256626,-150.60549999999995,-150.60549999999995,651.3039515578072,1656.3454227929947
79.0,V1,LN,-0.010665051483949122,-0.2034548758328286,0.2617366513560159,-1.2510896171124841,0.16780377027127527,0.19716240865544804,0.19998018789103109,0.8073700737228557,-0.5931913382110823,-0.5931913382110823,1.5368085665123277,0.6294325200886322,1.2005112755941147,1.2005112755941147,2.1863753626915114,-1.018928896083834,-17.608,-17.608,432.04271138878227,-2064.763559689314
79.0,V2,HP,0.319893397940642,0.49846214415505746,1.0814965715562006,0.9910377833906004,0.7475524577673209,0.5141179998876627,0.06176469871829774,1.0139144851280324,-0.40767483525361947,-0.40767483525361947,0.514660632970182,0.14866911389691473,-1.5265433915874929,-1.5265433915874929,-1.280530251182087,-1.6695168315940052,527.2425,527.2425,1784.4742515403987,1635.7997795972328
79.0,V2,LP,0.9793258631132645,-0.19700969109630528,1.0566622273877497,-0.19846537453778193,0.0948661215693098,0.33188530498291346,0.020788737704611534,0.33148233032655744,-1.2453458646691076,-1.2453458646691076,0.1740824206121459,-0.39999754401470416,-0.2522857263535463,-0.2522857263535463,-1.252596003376212,-0.8278866565232645,1615.9679999999998,1615.9679999999998,1743.4984985578562,-327.2792743860018
79.0,V2,HN,-0.13245669291338585,0.5213712901271957,1.1072714159307733,0.941593826664552,0.8320157973637,0.49953353598656774,0.0673529307255314,1.7284318700973373,0.21716447631252175,0.21716447631252175,0.6370182070620369,-1.0900283030022677,-1.7041461746142572,-1.7041461746142572,-0.465990762583647,0.3098057454374814,-219.56350000000003,-219.56350000000003,1826.9713116933162,1554.098952332731
79.0,V2,LN,-0.8512580254391279,-0.4693622047244095,1.1066925002662367,-1.4490521093101405,0.39608388924811994,0.358252233304443,0.07229913367598995,2.2252787444103737,1.790383856981765,1.790383856981765,0.6141025816029252,1.4792730679246597,1.8549203603424904,1.8549203603424904,-0.41345012742019405,0.4062464704687563,-1405.0484999999999,-1405.0484999999999,1826.049353612374,-2390.4645840025905
79.0,mean,HP,0.6426417322834647,0.4250602665051484,1.0687723542640652,0.6673937916818966,0.6201358274298217,0.4080480415130815,0.047906569238799074,0.8040503361760426,-1.487262017859355,-1.487262017859355,1.1254245625390389,1.0432294717966761,0.5596328308028791,0.5596328308028791,0.4048967329120896,-0.20274038191096944,2121.1665,2121.1665,3527.995933179196,2203.6087824680344
79.0,mean,LP,0.7417316777710478,-0.11174772864930345,0.7843519341978774,-0.11374777396936861,0.2735448982343612,0.26319157733344806,0.30248712125139454,0.26458547915239716,-0.34994129478746583,-0.34994129478746583,-0.4298744888635498,-1.2234809532288022,-1.229706909038091,-1.229706909038091,-1.3889971104735073,0.9182763472204138,2448.2325,2448.2325,2588.8464258247404,-375.26606227820315
79.0,mean,LN,-0.4309615384615384,-0.336408540278619,0.6842145758111262,-1.350070863211312,0.5188399552428791,0.31822247332055903,0.44843864328524735,1.676798512109671,-0.19333479585550997,-0.19333479585550997,-0.17486919733472425,1.6284519033312592,-1.6927589593015426,-1.6927589593015426,-1.7620023294261595,1.9569449394035487,-1422.5489999999998,-1422.5489999999998,2258.666016224466,-4456.6882205077545
79.0,mean,HN,-0.11184312537855848,0.3004264082374319,0.7509299089217184,0.9728914678809707,0.6753891439986631,0.4305137450846565,0.42446141159884804,1.5500966891826713,-0.030200214172993012,-0.030200214172993012,-0.4569674645223806,-0.6795942104251687,-1.2373636242355939,-1.2373636242355939,-1.5777190854958667,0.40957970864752324,-369.74199999999996,-369.74199999999996,2478.8782632511234,3212.015171452521
80.0,V1,HP,0.5549376135675348,0.7257837674136887,0.9937454178845576,0.8749689762578643,0.30338359814058136,0.3226430242449373,0.20786823792136933,0.44673863190394997,-0.5608654142828117,-0.5608654142828117,-4.166788032360154,-0.4568688682807806,-0.6104647671195074,-0.6104647671195074,16.545928683456406,-0.3479315912743588,915.976,915.976,1639.6511606515774,1443.2208176145282
80.0,V1,LP,0.33078255602665046,-0.028098728043609928,0.5801003117556884,0.0007291871794104154,0.306466778997099,0.5905762552602069,0.46489173389382443,0.8133129634277086,0.37691732175187054,0.37691732175187054,-0.36988735969446285,0.1658851457848971,-0.7935232307007403,-0.7935232307007403,-1.8015222698634306,-1.0391876369125428,545.91,545.91,957.2666426322114,1.7600300632762753
80.0,V1,HN,0.05419927316777714,0.5747316777710478,1.0022987919019393,0.7007767202821654,0.43399165013551827,0.6970636135195125,0.049892297826818935,1.4198330627273763,0.38210451610537727,0.38210451610537727,-8.85461956183488,-1.3827925365311449,-0.45528936694412536,-0.45528936694412536,109.66603425354681,0.22576317657794887,89.34200000000004,89.34200000000004,1653.760732730399,1157.712993750527
80.0,V1,LN,-0.5349067231980619,-0.4387456087219867,0.9244000265992403,0.5843450169186742,0.4434564401657373,0.4893656569018175,0.24489936801439682,2.366258811299222,-0.004854431266996836,-0.004854431266996836,-3.4030300345551407,0.08669535187355368,-1.8376345216686203,-1.8376345216686203,9.84591005212864,-1.9146638533239653,-882.634,-882.634,1525.6641315091892,963.3330651901219
80.0,V2,HP,0.6398152634766808,0.8104554815263476,1.0342228384198082,0.9028530495465227,0.052180030171544226,0.029698703960010685,0.013688118401128272,0.056853626888568695,-3.72411169999846,-3.72411169999846,0.8902227978540662,3.684675055307456,22.714028585470913,22.714028585470913,-0.7723693575062969,23.759257355422314,1055.5865000000001,1055.5865000000001,1706.4738905317838,1489.8666118680476
80.0,V2,LP,0.8749103573591762,-0.3888485766202302,1.034740551314622,-0.40732026528007625,0.11875415076098655,0.3756077387657236,0.032757722573303234,0.39793328280486256,-1.3595487639536314,-1.3595487639536314,-0.2119591756049264,1.1197447021020934,1.5308642030493993,1.5308642030493993,-1.4026943342184706,0.4727609268061306,1443.5925000000002,1443.5925000000002,1707.339957848787,-672.3606279034123
80.0,V2,HN,-0.16201211387038156,0.7206311326468806,0.9734834314507443,1.6395781016869468,0.48696351537636845,0.4129392444561174,0.07274981542413403,1.1085969437161451,-0.5354077063430536,-0.5354077063430536,-5.922698397084102,-2.1074969894078177,-0.17199508335353064,-0.17199508335353064,38.607353242638574,7.967883239723049,-267.998,-267.998,1606.2100792803722,2705.965652504152
80.0,V2,LN,-0.8995850999394306,-0.05419563900666263,1.017346123726819,-0.23633053173689902,0.13780611059473227,0.45326910717626034,0.03879236495236156,2.731968607338574,2.2075534783247144,2.2075534783247144,-0.5642894015273064,0.18580739383929545,8.323965250678986,8.323965250678986,-0.0850472444878041,-1.9276622702014983,-1484.7815,-1484.7815,1678.732450272978,-392.53790238781266
80.0,mean,HP,0.5973764385221079,0.7681196244700182,1.0139841281521829,0.8889110129021935,0.22174180293670478,0.2329532860668571,0.14868722155668265,0.318744804583056,-1.2634759135073153,-1.2634759135073153,-6.089629458410035,-0.7452568574271533,1.9687799074033654,1.9687799074033654,37.54142282988969,2.2536440253921297,1971.9895000000001,1971.9895000000001,3347.127657622421,2934.1703253942496
80.0,mean,LP,0.6028464566929134,-0.20847365233192006,0.8074204315351551,-0.2032955390503329,0.35782264360369326,0.5266892004271952,0.40034127088279203,0.671967652446775,-0.61774178832711,-0.61774178832711,-1.4324873840615138,0.7708012371544567,-1.0168517029096562,-1.0168517029096562,0.16204924086137806,-0.1344397394833785,1990.1819999999998,1990.1819999999998,2665.5879790163835,-670.9692587840906
80.0,mean,LN,-0.7172459115687464,-0.24647062386432464,0.9708730751630297,0.17400724259088754,0.37556232152900904,0.5092929321275633,0.18138362180482673,2.588395971602417,0.9680900424489204,0.9680900424489204,-4.87376641673574,0.0761788904736456,-0.7428000761440074,-0.7428000761440074,23.009483973473674,-1.8562197389553854,-2367.9125,-2367.9125,3205.389394188324,573.0011187083157
80.0,mean,HN,-0.05390642035130222,0.6476814052089642,0.9878911116763419,1.1701774109845562,0.4736739836002628,0.5774357959167602,0.06401929211437642,1.35749532715482,-0.21825636829092265,-0.21825636829092265,-6.672125534678651,-1.58648864464742,0.17243133502155628,0.17243133502155628,54.78853710426863,2.315613608517614,-178.47799999999995,-178.47799999999995,3261.002304904857,3862.879620120695
81.0,V1,HP,0.6735081768625075,0.03343367655966081,0.6793188743220906,0.048526947958433306,0.1102871586239342,0.08318623679716926,0.11103418749881978,0.12026010666519733,0.46927579837938577,0.46927579837938577,0.46591507510622093,1.7930137434468068,-0.7797408004802269,-0.7797408004802269,-0.6598418147893188,3.751923377048154,1111.25,1111.25,1120.830654634708,79.96930850676142
81.0,V1,LP,0.565420351302241,-0.011887341005451243,0.5675116209505391,-0.02012021238711555,0.07604417486585036,0.04810674397015778,0.0765775011995559,0.08093829877174255,0.04122874286413678,0.04122874286413678,-0.030624839120153183,-4.0994697731181695,-0.8166441881460753,-0.8166441881460753,-0.873181471263385,16.329600460815687,932.9209999999999,932.9209999999999,936.3736861893401,-33.218470651127774
81.0,V1,HN,-1.005894003634161,0.11896850393700788,1.0277937298818458,3.0224579644177094,0.060221864803287534,0.1699349365014753,0.04583850059924361,0.17159316759483623,1.9993266422092322,1.9993266422092322,-2.4819168789731534,-0.9319704827717401,2.8239594471668723,2.8239594471668723,6.5749852746946935,-0.854271723786157,-1659.8875000000003,-1659.8875000000003,1695.9953101713836,4987.153609947188
81.0,V1,LN,-0.09788734100545125,-0.08806359781950333,0.22372418191923307,0.4602814470905958,0.18860358787908796,0.13986742710505273,0.14961763033299144,2.0951609741049193,-0.7647387852913997,-0.7647387852913997,0.3791457179798869,0.29421593522885603,0.06881175128778638,0.06881175128778638,-0.23549577933154087,-1.607211950665093,-161.3505,-161.3505,369.10712434865377,758.3538728197788
81.0,V2,HP,0.3861053906723198,0.12030466384009689,0.6162066033238571,-0.24106930099633408,0.29482405401437056,0.4379069305811027,0.24970965666514564,1.0444561826764125,-0.4235903600487916,-0.4235903600487916,0.061607403214494316,-0.27433305556109583,-1.610621728303509,-1.610621728303509,-1.2153331829356415,-1.5957234917045473,637.2115,637.2115,1016.7448974338845,-397.70235363202636
81.0,V2,LP,0.257649303452453,-0.6347813446396124,0.7043740155676936,-1.1580851409929804,0.14011976251223177,0.22522885878040624,0.2085826799665278,0.24575256579304947,0.8403863089471012,0.8403863089471012,-0.8123954489464246,0.4153157163524413,0.4085673952286806,0.4085673952286806,-0.3575897651226101,-0.2921197994720335,425.03200000000004,425.03200000000004,1162.1025281377742,-1910.9081404723338
81.0,V2,HN,-0.9191871592973954,0.17745608721986672,0.9801642199741181,2.929350500275657,0.09991621692554914,0.28318953452491574,0.07614946016550347,0.48661703236573345,0.4598975291072398,0.4598975291072398,-1.4291447655081035,-7.816908535651999,-0.8901302701179241,-0.8901302701179241,2.0988549411468114,90.04934839055517,-1516.6629999999998,-1516.6629999999998,1617.321361735971,4836.2396294321115
81.0,V2,LN,-0.4129557843731072,0.0011859479103573593,0.4175808494352682,2.9018399613452956,0.16401160301204717,0.038836486390331146,0.15668756336482406,0.9959346182207846,0.5445392287104951,0.5445392287104951,-0.43973572257491034,-4.65343451032923,-0.5338237020081955,-0.5338237020081955,-0.7592304325860626,21.52181820743341,-681.6510000000001,-681.6510000000001,689.2869824176278,4789.366979854288
81.0,mean,HP,0.5298067837674137,0.07686917019987885,0.6477627388229739,-0.0962711765189504,0.26492183361187616,0.31811685633905384,0.19579974821309806,0.7573916438971465,-1.141671196685774,-1.141671196685774,-0.20907650636195482,-0.8942423756916129,0.10320526486331572,0.10320526486331572,-0.3797428503068354,0.03181689417286959,1748.7404999999999,1748.7404999999999,2138.043358939656,-318.36976071605034
81.0,mean,LP,0.41153482737734703,-0.32333434282253176,0.6359428182591162,-0.5891026766900478,0.19076742565797108,0.3514850413435161,0.17137168027734015,0.5976735819702952,-0.2930024582046022,-0.2930024582046022,0.033951670180604694,-0.20589782522605637,-1.2228263403474173,-1.2228263403474173,-0.3961556818697374,-1.7014881328806106,1358.5575,1358.5575,2099.2024123474553,-1944.5480031072423
81.0,mean,LN,-0.2554215626892792,-0.043438824954572984,0.3206525156772506,1.6810607042179457,0.2367501768189239,0.11191231791781955,0.1812824199831257,2.0447725130742125,0.05176343292204066,0.05176343292204066,0.01745490929789386,-0.8383589721841622,-1.1774754814186017,-1.1774754814186017,-0.9582732904956206,-1.0589195643195393,-843.2629999999999,-843.2629999999999,1058.6556067662816,5549.291649000863
81.0,mean,HN,-0.9625405814657784,0.14821229557843732,1.0039789749279817,2.9759042323466836,0.09318255636160064,0.23532113077613862,0.067209350271036,0.3678143902113842,1.063881946580387,1.063881946580387,-1.868110276600613,-9.38896815837988,-0.008387985373972562,-0.008387985373972562,3.8268682807041188,144.23756725076476,-3177.4235000000003,-3177.4235000000003,3314.238309770899,9826.31772868575
