subject	test	value	num_df	den_df	F	p-value	significance
015	Roy's greatest root	0.5045162520411101	5	1384	139.65009856497926	4.668039544948181e-120	True
016	Wilks' lambda	0.7989182265681245	5	1384.0	69.66850052356017	4.247162897759789e-65	True
016	Pillai's trace	0.20108177343187544	5.0	1384.0	69.66850052356016	4.247162897759789e-65	True
016	Hotelling-Lawley trace	0.2516925596949427	5	1384.000000000018	69.66850052356013	4.247162897757375e-65	True
016	Roy's greatest root	0.2516925596949427	5	1384	69.66850052356014	4.247162897760152e-65	True
018	Wilks' lambda	0.6898406181667229	5	1384.0	124.45210477690671	6.184555618641294e-109	True
018	Pillai's trace	0.3101593818332771	5.0	1384.0	124.45210477690674	6.18455561864059e-109	True
018	Hotelling-Lawley trace	0.44961020511888267	5	1384.000000000018	124.45210477690671	6.18455561863479e-109	True
018	Roy's greatest root	0.44961020511888267	5	1384	124.45210477690672	6.184555618641294e-109	True
019	Wilks' lambda	0.7657469566124886	5	1384.0	84.6771140906754	9.600834320046739e-78	True
019	Pillai's trace	0.23425304338751138	5.0	1384.0	84.67711409067539	9.600834320047832e-78	True
019	Hotelling-Lawley trace	0.3059144295183359	5	1384.000000000018	84.67711409067537	9.600834320040737e-78	True
019	Roy's greatest root	0.3059144295183359	5	1384	84.67711409067539	9.600834320047832e-78	True
020	Wilks' lambda	0.8391514307210891	5	1384.0	53.05703159934278	1.77719072154099e-50	True
020	Pillai's trace	0.16084856927891092	5.0	1384.0	53.0570315993428	1.77719072154099e-50	True
020	Hotelling-Lawley trace	0.19168002745427312	5	1384.000000000018	53.05703159934279	1.777190721539929e-50	True
020	Roy's greatest root	0.19168002745427312	5	1384	53.0570315993428	1.77719072154099e-50	True
021	Wilks' lambda	0.9039516167197221	5	1384.0	29.411079089008574	1.8737806647858211e-28	True
021	Pillai's trace	0.09604838328027784	5.0	1384.0	29.41107908900857	1.8737806647858211e-28	True
021	Hotelling-Lawley trace	0.10625389844295002	5	1384.000000000018	29.411079089008563	1.873780664784796e-28	True
021	Roy's greatest root	0.10625389844295002	5	1384	29.411079089008567	1.8737806647858211e-28	True
022	Wilks' lambda	0.727228600669926	5	1384.0	103.82309395561546	3.7170498665699975e-93	True
022	Pillai's trace	0.27277139933007405	5.0	1384.0	103.82309395561549	3.717049866569575e-93	True
022	Hotelling-Lawley trace	0.37508343192057614	5	1384.000000000018	103.82309395561546	3.717049866566617e-93	True
022	Roy's greatest root	0.37508343192057614	5	1384	103.82309395561548	3.7170498665699975e-93	True
024	Wilks' lambda	0.7403499956578838	5	1384.0	97.07722242644469	8.173662788960442e-88	True
024	Pillai's trace	0.25965000434211616	5.0	1384.0	97.07722242644469	8.173662788960442e-88	True
024	Hotelling-Lawley trace	0.3507125087660574	5	1384.000000000018	97.07722242644469	8.173662788953937e-88	True
024	Roy's greatest root	0.3507125087660574	5	1384	97.07722242644469	8.173662788960442e-88	True
025	Wilks' lambda	0.8005782509858228	5	1384.0	68.9500870891155	1.7641950439584898e-64	True
025	Pillai's trace	0.1994217490141772	5.0	1384.0	68.9500870891155	1.7641950439584898e-64	True
025	Hotelling-Lawley trace	0.249097135437556	5	1384.000000000018	68.95008708911548	1.7641950439573364e-64	True
025	Roy's greatest root	0.249097135437556	5	1384	68.9500870891155	1.7641950439584898e-64	True
026	Wilks' lambda	0.8561155502134054	5	1384.0	46.52084136423127	1.558515686861711e-44	True
026	Pillai's trace	0.14388444978659465	5.0	1384.0	46.52084136423127	1.558515686861711e-44	True
026	Hotelling-Lawley trace	0.168066623425691	5	1384.000000000018	46.520841364231266	1.5585156868607365e-44	True
026	Roy's greatest root	0.168066623425691	5	1384	46.52084136423127	1.558515686861711e-44	True
027	Wilks' lambda	0.8410322011271535	5	1384.0	52.319384048591644	8.221706576867434e-50	True
027	Pillai's trace	0.15896779887284654	5.0	1384.0	52.31938404859166	8.221706576867434e-50	True
027	Hotelling-Lawley trace	0.1890151157824843	5	1384.000000000018	52.31938404859165	8.221706576861826e-50	True
027	Roy's greatest root	0.1890151157824843	5	1384	52.31938404859166	8.221706576867434e-50	True
028	Wilks' lambda	0.8450546914428644	5	1384.0	50.752764102623686	2.1496922543956303e-48	True
028	Pillai's trace	0.15494530855713562	5.0	1384.0	50.752764102623686	2.1496922543956303e-48	True
028	Hotelling-Lawley trace	0.1833553616424266	5	1384.000000000018	50.75276410262367	2.1496922543942556e-48	True
028	Roy's greatest root	0.1833553616424266	5	1384	50.752764102623686	2.1496922543956303e-48	True
029	Wilks' lambda	0.8171540929482637	5	1384.0	61.93660107522093	2.2354306945285766e-58	True
029	Pillai's trace	0.18284590705173634	5.0	1384.0	61.936601075220935	2.2354306945285766e-58	True
029	Hotelling-Lawley trace	0.22375939694805252	5	1384.000000000018	61.936601075220935	2.235430694527179e-58	True
029	Roy's greatest root	0.22375939694805252	5	1384	61.93660107522094	2.2354306945283226e-58	True
030	Wilks' lambda	0.8400402367277083	5	1384.0	52.70802580391431	3.66693501380937e-50	True
030	Pillai's trace	0.15995976327229164	5.0	1384.0	52.7080258039143	3.66693501380937e-50	True
030	Hotelling-Lawley trace	0.19041916836674241	5	1384.000000000018	52.708025803914296	3.666935013807129e-50	True
030	Roy's greatest root	0.19041916836674241	5	1384	52.7080258039143	3.66693501380937e-50	True
031	Wilks' lambda	0.785897273651399	5	1384.0	75.40888184780796	5.3727796493919645e-70	True
031	Pillai's trace	0.21410272634860092	5.0	1384.0	75.40888184780793	5.3727796493919645e-70	True
031	Hotelling-Lawley trace	0.27243093153109804	5	1384.000000000018	75.40888184780792	5.3727796493882995e-70	True
031	Roy's greatest root	0.27243093153109804	5	1384	75.40888184780795	5.3727796493919645e-70	True
032	Wilks' lambda	0.5549433371822736	5	1384.0	221.98966275269254	4.281076808706172e-174	True
032	Pillai's trace	0.44505666281772643	5.0	1384.0	221.98966275269257	4.281076808706172e-174	True
032	Hotelling-Lawley trace	0.8019857758406522	5	1384.000000000018	221.9896627526925	4.281076808698628e-174	True
032	Roy's greatest root	0.8019857758406522	5	1384	221.98966275269254	4.281076808706172e-174	True
033	Wilks' lambda	0.8546046270171248	5	1384.0	47.092465883470354	4.662124566356008e-45	True
033	Pillai's trace	0.14539537298287525	5.0	1384.0	47.092465883470375	4.662124566356008e-45	True
033	Hotelling-Lawley trace	0.1701317409084912	5	1384.000000000018	47.09246588347036	4.66212456635296e-45	True
033	Roy's greatest root	0.1701317409084912	5	1384	47.09246588347037	4.662124566356008e-45	True
034	Wilks' lambda	0.8341696320315303	5	1384.0	55.02699222205371	3.0195503986757993e-52	True
034	Pillai's trace	0.16583036796846973	5.0	1384.0	55.02699222205371	3.0195503986757993e-52	True
034	Hotelling-Lawley trace	0.19879693721840214	5	1384.000000000018	55.02699222205371	3.0195503986738256e-52	True
034	Roy's greatest root	0.19879693721840214	5	1384	55.026992222053714	3.0195503986757993e-52	True
035	Wilks' lambda	0.8138724528902479	5	1384.0	63.30243130483119	1.4174640613010906e-59	True
035	Pillai's trace	0.18612754710975205	5.0	1384.0	63.30243130483118	1.4174640613010906e-59	True
035	Hotelling-Lawley trace	0.22869375471398548	5	1384.000000000018	63.302431304831174	1.4174640613002042e-59	True
035	Roy's greatest root	0.22869375471398548	5	1384	63.30243130483118	1.4174640613010906e-59	True
036	Wilks' lambda	0.682699358742108	5	1384.0	128.6493335250988	4.772395579632295e-112	True
036	Pillai's trace	0.31730064125789204	5.0	1384.0	128.6493335250988	4.772395579632295e-112	True
036	Hotelling-Lawley trace	0.46477360377564586	5	1384.000000000018	128.64933352509877	4.772395579627683e-112	True
036	Roy's greatest root	0.46477360377564586	5	1384	128.64933352509877	4.772395579632295e-112	True
037	Wilks' lambda	0.7435404226251672	5	1384.0	95.47296805561857	1.5729739788304749e-86	True
037	Pillai's trace	0.2564595773748328	5.0	1384.0	95.47296805561858	1.5729739788302961e-86	True
037	Hotelling-Lawley trace	0.3449167921084486	5	1384.000000000018	95.47296805561857	1.572973978829089e-86	True
037	Roy's greatest root	0.3449167921084486	5	1384	95.47296805561858	1.5729739788302961e-86	True
038	Wilks' lambda	0.7955708025262752	5	1384.0	71.12629282150934	2.381884193237124e-66	True
038	Pillai's trace	0.20442919747372476	5.0	1384.0	71.12629282150932	2.381884193237124e-66	True
038	Hotelling-Lawley trace	0.2569591503667244	5	1384.000000000018	71.1262928215093	2.381884193235634e-66	True
038	Roy's greatest root	0.2569591503667244	5	1384	71.12629282150931	2.3818841932373267e-66	True
039	Wilks' lambda	0.8271830296130652	5	1384.0	57.82968906588892	9.525503119957569e-55	True
039	Pillai's trace	0.17281697038693475	5.0	1384.0	57.829689065888914	9.525503119958382e-55	True
039	Hotelling-Lawley trace	0.20892228708774893	5	1384.000000000018	57.82968906588889	9.525503119952696e-55	True
039	Roy's greatest root	0.20892228708774893	5	1384	57.82968906588891	9.525503119958382e-55	True
040	Wilks' lambda	0.6651895128451057	5	1384.0	139.3220143355671	8.034813740520726e-120	True
040	Pillai's trace	0.33481048715489425	5.0	1384.0	139.32201433556713	8.034813740520726e-120	True
040	Hotelling-Lawley trace	0.5033309766458349	5	1384.000000000018	139.3220143355671	8.034813740512961e-120	True
040	Roy's greatest root	0.5033309766458349	5	1384	139.3220143355671	8.034813740520726e-120	True
041	Wilks' lambda	0.8073923108080459	5	1384.0	66.03209821874071	5.904633947286216e-62	True
041	Pillai's trace	0.19260768919195417	5.0	1384.0	66.03209821874071	5.904633947286216e-62	True
041	Hotelling-Lawley trace	0.2385552681312887	5	1384.000000000018	66.0320982187407	5.904633947282188e-62	True
041	Roy's greatest root	0.2385552681312887	5	1384	66.03209821874071	5.904633947286216e-62	True
042	Wilks' lambda	0.8345676982285908	5	1384.0	54.86871973061146	4.185717988241604e-52	True
042	Pillai's trace	0.16543230177140927	5.0	1384.0	54.86871973061149	4.185717988241604e-52	True
042	Hotelling-Lawley trace	0.1982251435354461	5	1384.000000000018	54.868719730611474	4.185717988238987e-52	True
042	Roy's greatest root	0.1982251435354461	5	1384	54.86871973061148	4.185717988241604e-52	True
043	Wilks' lambda	0.6784719177668532	5	1384.0	131.17561807874	6.615576605208286e-114	True
043	Pillai's trace	0.3215280822331468	5.0	1384.0	131.17561807874	6.615576605208286e-114	True
043	Hotelling-Lawley trace	0.4739003543307081	5	1384.000000000018	131.17561807874	6.615576605201893e-114	True
043	Roy's greatest root	0.4739003543307081	5	1384	131.17561807874	6.615576605208286e-114	True
045	Wilks' lambda	0.7057123627931021	5	1384.0	115.42778938499494	3.921885587996145e-102	True
045	Pillai's trace	0.2942876372068978	5.0	1384.0	115.42778938499492	3.921885587996145e-102	True
045	Hotelling-Lawley trace	0.4170079096278718	5	1384.000000000018	115.42778938499491	3.9218855879926895e-102	True
045	Roy's greatest root	0.4170079096278718	5	1384	115.42778938499492	3.921885587996145e-102	True
046	Wilks' lambda	0.7401071903446732	5	1384.0	97.19987949190477	6.522943476176508e-88	True
046	Pillai's trace	0.25989280965532685	5.0	1384.0	97.1998794919048	6.522943476175952e-88	True
046	Hotelling-Lawley trace	0.3511556340025462	5	1384.000000000018	97.19987949190477	6.52294347617076e-88	True
046	Roy's greatest root	0.3511556340025462	5	1384	97.19987949190478	6.522943476176508e-88	True
