rating_method,quadrant,cr_v,cr_a,cr_dist,cr_angle,cr_time
Grid,HP,0.1639913275164592,0.48751378917146637,0.8122235106189858,0.8575819738685264,9.8
Grid,HP,0.16526922292102178,0.4884068229412037,0.8115680581080014,0.8608619335172939,9.85
Grid,HP,0.16799563395512004,0.49222176900217735,0.8140804662172134,0.9130485887219268,9.900000000000002
Grid,HP,0.16937394112855297,0.49582690205027985,0.8165177452673944,0.9246322787172992,9.95
Grid,HP,0.16976497472062888,0.4983249915568637,0.8183542511808111,0.9248671814760184,10.000000000000002
Grid,HP,0.16951496875167582,0.5010396647417046,0.8202772979140917,0.9251304566255976,10.05
Grid,HP,0.17000836667268446,0.5031798796536093,0.8209714287538964,0.9240124421325406,10.1
Grid,HP,0.16984664424616372,0.5097538196076435,0.8316042672644522,0.9227366886719358,10.150000000000002
Grid,HP,0.16921607082825807,0.5113698181717121,0.8322712614667869,0.9235865798219054,10.2
Grid,HP,0.16893494655833546,0.5128940538548116,0.8330933265748398,0.9231975838416063,10.250000000000002
Grid,HP,0.1690251183427447,0.5150738292235985,0.8342106576527349,0.9824378634908959,10.3
Grid,HP,0.16932284553287777,0.5179433107339754,0.8359276989647182,1.046278694601485,10.35
Grid,HP,0.17306416492234156,0.5219784730701645,0.8409816473945095,1.0413224131508174,10.400000000000002
Grid,HP,0.18252610151643447,0.5272745121237378,0.8506558738566593,1.0317705589423967,10.45
Grid,HP,0.18523303111307254,0.5288031922152064,0.8546004775940302,1.0309600452461654,10.500000000000002
Grid,HP,0.18442286282656778,0.5286084142832933,0.8546900162998737,1.031786185876222,10.55
Grid,HP,0.18213901234844,0.5286530272298213,0.8543734282884299,1.0340184517405953,10.6
Grid,HP,0.1740680959669302,0.5123789232207386,0.8527298534460034,1.0051875852204144,10.650000000000002
Grid,HP,0.1670547573281832,0.5025230529525779,0.8604816420672969,0.9799561437597,10.7
Grid,HP,0.16721700244931034,0.503081523384402,0.8594923333197212,0.9803297069711788,10.750000000000002
Grid,HP,0.16666576607692585,0.5029766383487076,0.8574157287646555,0.9784029667481361,10.8
Grid,HP,0.16481943836159726,0.5026914886090544,0.8544517663511567,0.9756053578427585,10.85
Grid,HP,0.164200743225529,0.5033746569819992,0.8502527084331876,0.971612178779967,10.900000000000002
Grid,HP,0.16719792033981315,0.5060471979528053,0.8467781645684834,0.9667087790011324,10.95
Grid,HP,0.16963643118418928,0.5081290419638641,0.8451353260457961,0.9620416630127784,11.000000000000002
Grid,HP,0.1731922250452375,0.5080063051582928,0.8432240838289666,0.9564496254124618,11.05
Grid,HP,0.17641043152655606,0.5108697528536328,0.8418727508102285,0.9512667714954344,11.1
Grid,HP,0.18150404205269852,0.5137685236713215,0.843408228707692,0.944792018057608,11.150000000000002
Grid,HP,0.18702255500630657,0.516963655530277,0.8452162986628475,0.9353176858722498,11.2
Grid,HP,0.19131466304002076,0.5215199260904072,0.8451806052126333,0.9274785885498038,11.250000000000002
Grid,HP,0.19433259806353015,0.526151190843904,0.8433932779059313,0.9213712008820186,11.3
Grid,HP,0.19632371750799485,0.5298928575218036,0.841340833366012,0.9651782548404543,11.35
Grid,HP,0.19749998676268138,0.5322073654501835,0.8397773409851618,1.034206231664097,11.400000000000002
Grid,HP,0.19869790667461712,0.5341326850489756,0.8380852782056006,1.0434314618510436,11.45
Grid,HP,0.19999323540669467,0.5371301422882064,0.8361900754628578,1.1241603792031374,11.500000000000002
Grid,HP,0.2019641706790879,0.5393079955633024,0.8373942824692586,1.10873820110556,11.55
Grid,HP,0.20378641009971782,0.5382632409518188,0.8369183908980782,1.104540270996768,11.6
Grid,HP,0.2044489784193608,0.5364449062463278,0.8366431742456989,1.1026649434254203,11.650000000000002
Grid,HP,0.20419344189114555,0.5349554868705293,0.8363190155341387,1.1022662267764494,11.7
Grid,HP,0.20396652689413278,0.5346409276991599,0.8360948052074049,1.1026404939069456,11.750000000000002
Grid,HP,0.2029721317669174,0.5355926806797136,0.835768547707888,1.1035663610093223,11.8
Grid,HP,0.20582059537004452,0.5338868843989231,0.8390096942247004,1.0942555209648916,11.85
Grid,HP,0.20432201234441513,0.5345499288877142,0.8395980545362544,1.0949497225370632,11.900000000000002
Grid,HP,0.2035176274352188,0.5352769087397284,0.8399384442288078,1.070413819505743,11.95
Grid,HP,0.20287825456242822,0.5365771615298822,0.840456862114127,0.9711315304907491,12.000000000000002
Grid,HP,0.201416091561104,0.5379510489125706,0.840496951773707,0.9729144909385529,12.05
Grid,HP,0.20030679779951244,0.5394503898230846,0.8410488503751398,1.089262520800196,12.1
Grid,HP,0.19950519576865297,0.5402438765724028,0.8416723611786431,1.1015538301766192,12.150000000000002
Grid,HP,0.19901762221335506,0.5390826947028966,0.841959082572176,1.1012763545942597,12.2
Grid,HP,0.1990313781942988,0.5375784688246648,0.8419286065100785,1.099845140177878,12.250000000000002
Grid,HP,0.20024878695787238,0.536883687593602,0.8422159866004901,1.0969452521195,12.3
Grid,HP,0.1950907933497296,0.5242192236276487,0.8287220479736568,0.9747117462324771,12.35
Grid,HP,0.19437679629249835,0.5227824282319985,0.8284130472513228,0.9042678780532091,12.400000000000002
Grid,HP,0.19266456788772826,0.5220552364411106,0.8280754614500779,0.904848677248979,12.45
Grid,HP,0.19104319921783292,0.5224543904177591,0.8282686495676206,0.9042924225686121,12.500000000000002
Grid,HP,0.20319052137016663,0.516755929932938,0.8249743016278294,0.8776358888410392,12.55
Grid,HP,0.19900288341478972,0.5189010131528378,0.8262222555987795,0.8790221330974306,12.6
Grid,HP,0.19648586337024224,0.520137028772839,0.8274038418200428,0.8791167505966648,12.650000000000002
Grid,HP,0.19396776388590234,0.5215900537752993,0.82964407579137,0.8768267267693917,12.7
Grid,HP,0.19284684430767732,0.5242670029963302,0.8337279839760966,0.9375749733082618,12.750000000000002
Grid,HP,0.19295441450471398,0.5269607631965135,0.8386978458431855,0.9779009737893181,12.8
Grid,HP,0.19363811981557055,0.529930802927057,0.8431423321792066,0.9753955598312671,12.85
Grid,HP,0.1946971110566984,0.5320771546430432,0.8459007908984612,0.973986695717754,12.900000000000002
Grid,HP,0.1959740982842569,0.5318506430532178,0.8472543356290894,0.9726443902713763,12.95
Grid,HP,0.17541316414555255,0.5312130674190064,0.852051613182021,1.0026225304435847,13.000000000000002
Grid,HP,0.17637325276700075,0.5320000560336243,0.8533471650839902,1.0013238402151743,13.05
Grid,HP,0.17672399157039645,0.5332404178974898,0.8540378570936802,1.001035168616463,13.1
Grid,HP,0.17618488262824897,0.5336688429259724,0.8539716506419598,1.0014594069637877,13.150000000000002
Grid,HP,0.17551702539674938,0.5330418516268968,0.8529802195548561,1.002311366152733,13.2
Grid,HP,0.17466722996995948,0.5325432364600233,0.8518660379898091,1.0035968221867904,13.250000000000002
Grid,HP,0.1736236185440873,0.5331090935200212,0.8509602042524577,1.0059783006319283,13.3
Grid,HP,0.17330457781147515,0.5342987441451327,0.8502727714559494,1.0081591958151217,13.35
Grid,HP,0.17480821074157746,0.5352235348274709,0.8498724117569764,1.0083652207395897,13.400000000000002
Grid,HP,0.17897501205348107,0.5361126941753336,0.8490414808415823,1.0066061830501876,13.45
Grid,HP,0.18384885122998523,0.5380772259483451,0.8480540890255389,1.0046604604805318,13.500000000000002
Grid,HP,0.1883985597185413,0.5389331075056595,0.8447518379143183,1.0042755185945258,13.55
Grid,HP,0.1940308181679782,0.5393833353545425,0.8407955849132254,1.0015545884677624,13.6
Grid,HP,0.20030554800997422,0.5388292074866204,0.8385393367165045,0.9940161411282217,13.650000000000002
Grid,HP,0.2042515400663883,0.5391902225892813,0.8365071813805958,0.9886878746171461,13.7
Grid,HP,0.20622796093410442,0.5401010988807128,0.8348652450819649,0.9866384585611783,13.750000000000002
Grid,HP,0.20708525269940573,0.5418085326180953,0.8325480325995371,0.9851364455842392,13.8
Grid,HP,0.20767650531458456,0.5449300865432865,0.8296271845500922,0.9825248667711026,13.85
Grid,HP,0.20803201991323889,0.5479567190833134,0.8269562483907014,0.9796523023903859,13.900000000000002
Grid,HP,0.20861113049090427,0.549209209953394,0.8247774042679803,0.9993308185189261,13.95
Grid,HP,0.2114704270442902,0.5523112465662546,0.8237891852340158,1.0933390706121562,14.000000000000002
Grid,HP,0.21723441380586705,0.5590436292958778,0.8245190834339975,1.0825655394454814,14.05
Grid,HP,0.21990769178291608,0.5621587372897052,0.8247018290353826,1.074582448767941,14.1
Grid,HP,0.22234365285599791,0.5616211807895564,0.8245157796670072,1.0695225319208113,14.150000000000002
Grid,HP,0.22420101160911562,0.5600065984315694,0.8237241548003033,1.066994511368488,14.2
Grid,HP,0.22571784135142806,0.5594503588938293,0.8231128394626245,1.0664179982221305,14.250000000000002
Grid,HP,0.22730714994337353,0.5595113898188421,0.8232257793407064,1.0664511571972466,14.3
Grid,HP,0.2286293993738655,0.5592831261707759,0.8237147485906253,1.0671073375294375,14.35
Grid,HP,0.2294775489342414,0.5585378454451413,0.823730910014948,1.068302297609508,14.400000000000002
Grid,HP,0.22960208965589415,0.5574274350798821,0.8233748896490185,1.0691298516543053,14.45
Grid,HP,0.228927937993464,0.5569789157152297,0.8232298701598378,1.070487980812868,14.500000000000002
Grid,HP,0.2269503541782404,0.556642584551156,0.8226109817621328,1.073228423388307,14.55
Grid,HP,0.22492632529407838,0.555315772339339,0.8216309600180814,1.076032810072974,14.6
Grid,HP,0.22352030753719304,0.5536761259283921,0.8204319451273232,1.0788174781783417,14.650000000000002
Grid,HP,0.22260132178606726,0.5518966844402465,0.8190717470116431,1.0805026783916705,14.7
Grid,HP,0.22216205394488567,0.5501254497355521,0.8181035364319632,1.0813626778361638,14.750000000000002
Grid,HP,0.22238367901239955,0.5484313127355304,0.8179254578720656,1.0814156585797188,14.8
Grid,HP,0.22316154771124128,0.5468987871031157,0.818322642344657,1.0814409035361912,14.85
Grid,HP,0.22385108574052645,0.5453835118228224,0.8185219059407242,1.0818590254539027,14.900000000000002
Grid,HP,0.224251836452122,0.5436475774618716,0.8183102797186506,1.0816505500677003,14.95
Grid,HP,0.22453770969791884,0.5417951983390324,0.8181430592533434,1.080894962944402,15.000000000000002
Grid,HP,0.2249786784186826,0.539323186403329,0.8179808590602318,1.078808173055148,15.05
Grid,HP,0.22067115290564593,0.5370861559314224,0.8147123524413351,1.0788190471114887,15.1
Grid,HP,0.2140387161262987,0.5349421554327141,0.8104272799586874,1.082511817361138,15.150000000000002
Grid,HP,0.21019319866298253,0.5326907495453609,0.8069433659052478,1.08421029281066,15.2
Grid,HP,0.2096943161428484,0.5315829551286531,0.8048937591466762,1.0853089765229775,15.250000000000002
Grid,HP,0.2103543939072923,0.5310953931048014,0.8040723609884598,1.0862033007635468,15.3
Grid,HP,0.21183876218004905,0.5300055130718477,0.8041477040713599,1.0854983456716998,15.35
Grid,HP,0.21248360868135474,0.5282366112492292,0.8042793459863055,1.0842130306299909,15.400000000000002
Grid,HP,0.21216095266620413,0.5253149118504546,0.8028526211111809,1.0831781341051723,15.45
Grid,HP,0.2104686516732883,0.5228807586745667,0.7998709544242454,1.0839616037032067,15.500000000000002
Grid,HP,0.21065517952899854,0.5222134636861323,0.7981816670236219,1.087716347287337,15.55
Grid,HP,0.21212335079726452,0.5221167448615344,0.7975133086975215,1.0960928364779015,15.6
Grid,HP,0.21261387934038428,0.5210241206884283,0.7969443148198997,1.1125938308472558,15.650000000000002
Grid,HP,0.21309944265672706,0.5203014464487865,0.7980120004065462,1.1212982143243186,15.7
Grid,HP,0.21323403515419306,0.5198397338195342,0.7995086478794622,1.1258773068560883,15.750000000000002
Grid,HP,0.21309778283946312,0.5182625540564617,0.8004479961258713,1.1298569698368695,15.8
Grid,HP,0.21336696527438032,0.5167190239303577,0.8012299214596468,1.134813313081664,15.85
Grid,HP,0.21436970347920786,0.51565183428122,0.8018604112459176,1.1391237670868328,15.900000000000002
Grid,HP,0.2147436305133498,0.515613343160871,0.8030376403933479,1.1413782701786284,15.95
Grid,HP,0.21295531675422189,0.515499158339325,0.8054006584139181,1.1283158571413052,16.0
Grid,HP,0.21073886902891673,0.5149689153153687,0.8084129157029304,1.0192198887674633,16.05
Grid,HP,0.2095838969159353,0.5147863030061772,0.8114209004344581,1.0157554501101178,16.1
Grid,HP,0.21030673795962468,0.5142473412557224,0.8141016669555461,1.1095575966390567,16.150000000000002
Grid,HP,0.21189648373169467,0.5140931820060713,0.8163385236132433,1.1278364521643793,16.200000000000003
Grid,HP,0.21465776809440038,0.5140653683762332,0.8196526784185206,1.1251803910171314,16.25
Grid,HP,0.21670724208940068,0.5154430882511525,0.8215979465338038,1.1232856468845875,16.3
Grid,HP,0.21994139661854353,0.5186717313335054,0.8236888202595206,1.1188031213393073,16.35
Grid,HP,0.22445830707123085,0.5226398263395402,0.8271328922260412,1.1131876878422662,16.400000000000002
Grid,HP,0.22738361889594821,0.5263313569677305,0.8298942987616766,1.110941995089216,16.450000000000003
Grid,HP,0.22977482309224634,0.5308656076337979,0.8315329013780963,1.1104952285961112,16.5
Grid,HP,0.23238922955373428,0.5341394389421242,0.8319466555096945,1.106797258243842,16.55
Grid,HP,0.23237485648805242,0.5355433365912503,0.832104794840813,1.105426205608693,16.6
Grid,HP,0.23097369121607872,0.5351137697103735,0.8316938481302856,1.104551056296011,16.650000000000002
Grid,HP,0.2297634197483592,0.5347299239143366,0.8309923381009015,1.103983613506797,16.700000000000003
Grid,HP,0.2290486223408181,0.5344407271459036,0.8308637147959987,1.10363732770198,16.75
Grid,HP,0.22869873319936515,0.5337771834162647,0.8310756807710823,1.1031039627283068,16.8
Grid,HP,0.22870340880205614,0.5328404047592106,0.8314356563443568,1.1028918548782485,16.85
Grid,HP,0.2290665020068098,0.5317735165258479,0.8317193990381629,1.102554301016538,16.900000000000002
Grid,HP,0.2300610105525548,0.5303549058737986,0.8319087396894137,1.1012234641545993,16.950000000000003
Grid,HP,0.23227125873207363,0.5282018523366346,0.8323814279898831,1.0991627479610002,17.0
Grid,HP,0.23426564239137973,0.5269337700816895,0.8334365102791561,1.0967880398280239,17.05
Grid,HP,0.23466746717297324,0.5256910199151196,0.8342513705331028,1.0964180444877887,17.1
Grid,HP,0.23428743163781532,0.5241970889760806,0.8346337483282961,1.0959255125051723,17.150000000000002
Grid,HP,0.23383615593583412,0.5224463959222303,0.8342331660014007,1.0953577153737089,17.200000000000003
Grid,HP,0.23365832853554366,0.5203279971574809,0.8338865020800478,1.0938858187908618,17.25
Grid,HP,0.23364052406849725,0.5187696016630868,0.8339525445946012,1.092656089226877,17.3
Grid,HP,0.2332841209999263,0.5176168644513731,0.8340983303931815,1.0920328742465653,17.35
Grid,HP,0.2321618401494419,0.516023766018052,0.8339582421719696,1.092004012856009,17.400000000000002
Grid,HP,0.23038215799134906,0.5134772944729227,0.8332899309722384,1.0919644715118724,17.450000000000003
Grid,HP,0.22899460950841047,0.5118095431323963,0.8332281511997179,1.091534868088912,17.5
Grid,HP,0.22747801519207136,0.5114393785747757,0.8336387359453136,1.0918170075274616,17.55
Grid,HP,0.22468491774197757,0.5128453334231059,0.8337642933033982,1.0942030459124379,17.6
Grid,HP,0.22182888279892066,0.5133523694700891,0.8334731372871715,1.0956951856678783,17.650000000000002
Grid,HP,0.21903156596979495,0.5132031587579492,0.8318198359611102,1.095812302887059,17.700000000000003
Grid,HP,0.2162597789699915,0.5126638418005318,0.8292529081315585,1.094467698162936,17.75
Grid,HP,0.21475344951361355,0.5129158046047747,0.8277171253702909,1.093659827883346,17.8
Grid,HP,0.21438504698928926,0.513038430956591,0.8267095684116207,1.0934375031495014,17.85
Grid,HP,0.2142916737251125,0.5121885237095459,0.8250424798446317,1.0928252138174803,17.900000000000002
Grid,HP,0.21377695621140538,0.5110636727633446,0.8221665076716936,1.0913529919341685,17.950000000000003
Grid,HP,0.21326320192403755,0.5110751804674415,0.8187100295244655,1.0911605820284613,18.0
Grid,HP,0.21437416031539291,0.5131216388570738,0.815980012355604,1.1009355810607355,18.05
Grid,HP,0.21745399286630043,0.5132409439039914,0.8149604015107174,1.1035918110245435,18.1
Grid,HP,0.22145141939471497,0.5133446494216473,0.8163217704289659,1.10070718948742,18.15
Grid,HP,0.22499371052444148,0.5137399952610446,0.817733169640807,1.0990606711175295,18.200000000000003
Grid,HP,0.22713813335091368,0.5144918945340211,0.8185800453806874,1.0992923665290661,18.25
Grid,HP,0.2284263820198187,0.5149170695328771,0.8186791158750515,1.0986595623405602,18.3
Grid,HP,0.22994160477478812,0.5157155439374499,0.817661723215831,1.0960771922527273,18.35
Grid,HP,0.23203409018031035,0.5179293657547988,0.8151728450322918,1.090755392953358,18.4
Grid,HP,0.23386122861161227,0.519507169971478,0.8137098540549094,1.0857262931445115,18.450000000000003
Grid,HP,0.23559368206285936,0.5206168275004974,0.8144346047229742,1.1728488211167178,18.5
Grid,HP,0.2374475680674903,0.5208188915044808,0.8155844907174824,1.171950847986185,18.55
Grid,HP,0.23847328228040177,0.5205241260358813,0.8159567024829225,1.1692337403688757,18.6
Grid,HP,0.2391143994387512,0.5210418919146639,0.8170417950423128,1.0663901860236171,18.65
Grid,HP,0.23949029538125818,0.5216950976411008,0.8182505942783197,1.048127408368555,18.700000000000003
Grid,HP,0.23979933649654775,0.5220044199093955,0.819175641736497,1.0465986940067706,18.75
Grid,HP,0.24027008944963849,0.521806321326543,0.8196811613879149,1.0440707192527479,18.8
Grid,HP,0.2409727190868049,0.5215489240031219,0.8200001553816383,1.0421334138058325,18.85
Grid,HP,0.2421508113893458,0.5217587011626047,0.8207963897527899,1.0405128317358747,18.9
Grid,HP,0.24411005520226767,0.5217030504908532,0.8213351232726779,1.0378457920055009,18.950000000000003
Grid,HP,0.2461807520424083,0.5229804617467803,0.8219111411176132,1.0351300970692094,19.0
Grid,HP,0.2460152693286703,0.5237376222715978,0.821383698120046,1.0356653271957965,19.05
Grid,HP,0.24626942945862335,0.5238183423453914,0.8212598383109677,1.0347956206373659,19.1
Grid,HP,0.2462187119864962,0.5234011382429544,0.8207555529321434,1.033303668480326,19.15
Grid,HP,0.24538150578986487,0.5224931551184723,0.819585503704138,1.0320418165827852,19.200000000000003
Grid,HP,0.24535834859130562,0.5213740220500344,0.819233068304012,1.0295024485251931,19.250000000000004
Grid,HP,0.24519404254005092,0.5208319553222907,0.8194845251400322,1.0273657434674401,19.3
Grid,HP,0.243943574841795,0.5205696213112487,0.8199553284516108,1.0262584019343304,19.35
Grid,HP,0.24154962861250745,0.520811696259479,0.8212061117404029,1.0672414972845463,19.4
Grid,HP,0.23742382207893525,0.5214996796504278,0.8231208339307722,1.1474823388979452,19.450000000000003
