subject	test	value	num_df	den_df	F	p-value	significance
029	Roy's greatest root	0.044561235892631064	2	1389	30.947778327432275	7.086030429520037e-14	True
030	Wilks' lambda	0.974931646470996	2	1389.0	17.857632982694707	2.2006937412465023e-08	True
030	Pillai's trace	0.025068353529004037	2.0	1389.0	17.8576329826947	2.2006937412465023e-08	True
030	Hotelling-Lawley trace	0.02571293446032354	2	1388.9999999999802	17.857632982694696	2.2006937412465648e-08	True
030	Roy's greatest root	0.02571293446032354	2	1389	17.8576329826947	2.2006937412465023e-08	True
031	Wilks' lambda	0.8446129902195699	2	1389.0	127.77009061209705	1.1582757847773445e-51	True
031	Pillai's trace	0.15538700978043005	2.0	1389.0	127.77009061209702	1.1582757847774596e-51	True
031	Hotelling-Lawley trace	0.18397421254441615	2	1388.9999999999802	127.77009061209702	1.158275784777509e-51	True
031	Roy's greatest root	0.18397421254441615	2	1389	127.77009061209702	1.1582757847774596e-51	True
032	Wilks' lambda	0.9008903546957931	2	1389.0	76.40402442427556	3.308722849139518e-32	True
032	Pillai's trace	0.09910964530420682	2.0	1389.0	76.40402442427555	3.308722849139518e-32	True
032	Hotelling-Lawley trace	0.11001299413142628	2	1388.9999999999802	76.40402442427553	3.3087228491395653e-32	True
032	Roy's greatest root	0.11001299413142628	2	1389	76.40402442427555	3.308722849139518e-32	True
033	Wilks' lambda	0.9143834314124519	2	1389.0	65.02819806369733	1.0084113584376024e-27	True
033	Pillai's trace	0.08561656858754808	2.0	1389.0	65.02819806369735	1.0084113584376024e-27	True
033	Hotelling-Lawley trace	0.09363311456255918	2	1388.9999999999802	65.02819806369735	1.0084113584376524e-27	True
033	Roy's greatest root	0.09363311456255918	2	1389	65.02819806369735	1.0084113584376024e-27	True
034	Wilks' lambda	0.9113060007807192	2	1389.0	67.59308333865823	9.70080459944672e-29	True
034	Pillai's trace	0.08869399921928081	2.0	1389.0	67.59308333865826	9.70080459944672e-29	True
034	Hotelling-Lawley trace	0.0973262539073553	2	1388.9999999999802	67.59308333865826	9.700804599447547e-29	True
034	Roy's greatest root	0.0973262539073553	2	1389	67.59308333865826	9.70080459944672e-29	True
035	Wilks' lambda	0.918777359477655	2	1389.0	61.39585750658722	2.815417264428491e-26	True
035	Pillai's trace	0.08122264052234494	2.0	1389.0	61.39585750658721	2.815417264428491e-26	True
035	Hotelling-Lawley trace	0.08840296257247979	2	1388.9999999999802	61.39585750658721	2.815417264428531e-26	True
035	Roy's greatest root	0.08840296257247979	2	1389	61.39585750658721	2.815417264428491e-26	True
036	Wilks' lambda	0.928535063663942	2	1389.0	53.45236838934859	4.324393035920674e-23	True
036	Pillai's trace	0.07146493633605797	2.0	1389.0	53.45236838934857	4.3243930359210736e-23	True
036	Hotelling-Lawley trace	0.07696525326040111	2	1388.9999999999802	53.45236838934857	4.3243930359210425e-23	True
036	Roy's greatest root	0.07696525326040111	2	1389	53.45236838934857	4.3243930359210736e-23	True
037	Wilks' lambda	0.7484724555191598	2	1389.0	233.38985737394563	4.122007231383999e-88	True
037	Pillai's trace	0.25152754448084025	2.0	1389.0	233.38985737394563	4.122007231383999e-88	True
037	Hotelling-Lawley trace	0.3360545102576611	2	1388.9999999999802	233.38985737394563	4.122007231385756e-88	True
037	Roy's greatest root	0.3360545102576611	2	1389	233.38985737394563	4.122007231383999e-88	True
038	Wilks' lambda	0.9506506139279931	2	1389.0	36.05230788774813	5.439236838729057e-16	True
038	Pillai's trace	0.04934938607200694	2.0	1389.0	36.05230788774816	5.439236838729057e-16	True
038	Hotelling-Lawley trace	0.05191117046472017	2	1388.9999999999802	36.05230788774816	5.439236838729212e-16	True
038	Roy's greatest root	0.05191117046472017	2	1389	36.05230788774816	5.439236838729057e-16	True
039	Wilks' lambda	0.9453167791083841	2	1389.0	40.17436032929338	1.0926500280347306e-17	True
039	Pillai's trace	0.054683220891615966	2.0	1389.0	40.174360329293414	1.092650028034552e-17	True
039	Hotelling-Lawley trace	0.05784645115808987	2	1388.9999999999802	40.17436032929341	1.0926500280346374e-17	True
039	Roy's greatest root	0.05784645115808987	2	1389	40.174360329293414	1.092650028034552e-17	True
040	Wilks' lambda	0.8895695924623003	2	1389.0	86.2146353526385	5.075290470746567e-36	True
040	Pillai's trace	0.11043040753769977	2.0	1389.0	86.21463535263854	5.075290470746567e-36	True
040	Hotelling-Lawley trace	0.1241391437762974	2	1388.9999999999802	86.21463535263854	5.075290470746784e-36	True
040	Roy's greatest root	0.1241391437762974	2	1389	86.21463535263854	5.075290470746567e-36	True
041	Wilks' lambda	0.8731467613729522	2	1389.0	100.89893031035844	1.2164475185044973e-41	True
041	Pillai's trace	0.12685323862704775	2.0	1389.0	100.89893031035842	1.2164475185044973e-41	True
041	Hotelling-Lawley trace	0.14528283701995454	2	1388.9999999999802	100.89893031035842	1.2164475185046528e-41	True
041	Roy's greatest root	0.14528283701995454	2	1389	100.89893031035842	1.2164475185044973e-41	True
042	Wilks' lambda	0.8986153240722933	2	1389.0	78.3557274682395	5.715026176067638e-33	True
042	Pillai's trace	0.10138467592770668	2.0	1389.0	78.35572746823946	5.715026176067638e-33	True
042	Hotelling-Lawley trace	0.1128232216965291	2	1388.9999999999802	78.35572746823945	5.715026176067801e-33	True
042	Roy's greatest root	0.1128232216965291	2	1389	78.35572746823946	5.715026176067638e-33	True
043	Wilks' lambda	0.9053522035381946	2	1389.0	72.60477677729622	1.0228159094849291e-30	True
043	Pillai's trace	0.09464779646180546	2.0	1389.0	72.60477677729625	1.0228159094849291e-30	True
043	Hotelling-Lawley trace	0.10454251515809394	2	1388.9999999999802	72.60477677729625	1.0228159094849873e-30	True
043	Roy's greatest root	0.10454251515809394	2	1389	72.60477677729624	1.0228159094849291e-30	True
045	Wilks' lambda	0.9161700953015739	2	1389.0	63.5470084776046	3.9120977120848404e-27	True
045	Pillai's trace	0.08382990469842605	2.0	1389.0	63.54700847760456	3.9120977120848404e-27	True
045	Hotelling-Lawley trace	0.09150037217797632	2	1388.9999999999802	63.54700847760456	3.912097712085007e-27	True
045	Roy's greatest root	0.09150037217797632	2	1389	63.54700847760456	3.9120977120848404e-27	True
046	Wilks' lambda	0.8598487058947486	2	1389.0	113.20023288842582	2.8583022296949525e-46	True
046	Pillai's trace	0.1401512941052514	2.0	1389.0	113.20023288842582	2.8583022296949525e-46	True
046	Hotelling-Lawley trace	0.1629952957356743	2	1388.9999999999802	113.2002328884258	2.858302229695196e-46	True
046	Roy's greatest root	0.1629952957356743	2	1389	113.20023288842582	2.8583022296949525e-46	True
