timestamp	posterior_alpha	frontal_alpha	frontal_theta	gamma	beta	state
28	-0.11969810961470323	-0.12597335947925495	0.3282981538188411	0.023951003558839185	0.23797623143336838	1
29	-0.20618798168141736	-0.2958901877108096	-0.42124528680637524	0.0960088273851629	-0.28413306055494963	1
30	-0.36287237461954913	-0.6930001579779126	-0.38559696224374307	-0.13284432016832504	-0.7838296583285791	0
31	-0.21630585987832368	-0.11250014857773598	-0.05569589719890303	-0.344510593526584	-0.6616857934083926	0
32	-0.23264613444514343	-0.15173004299449633	0.04157318568565871	-0.3490214423066599	-0.781569880890105	0
33	-0.24594684857159305	-0.48446418311596556	0.00012546984269001918	-0.3600151055099292	-0.9063614965920148	0
34	-0.0880687885752745	-0.07209047099240312	-0.20678677312258611	-0.3764930913660496	-0.814774806979574	0
35	-0.22291038811526653	-0.2917364759434863	0.2121429661373034	-0.405812013956124	-0.6153828590012241	0
36	-0.28814531038677554	-0.5439305911071471	0.2662534342876569	-0.4122714862527973	-0.3016931725092688	0
37	-0.09087024508886682	-0.21215786868297404	0.17688512377830393	-0.39582787657417445	-0.4063478809817521	0
38	-0.18916337824069035	-0.33510687898199853	0.7267657687929201	-0.4123649950082288	-0.7660411442488138	0
39	-0.21413053285371617	-0.027363550884225058	0.38109324167534997	-0.4472136499564659	-0.6416998158347501	0
40	0.10049418328127083	0.8575332034745834	0.4268949702651587	-0.4376907329788739	-0.2263363328655378	0
41	-0.028539591813302366	0.33145773279975527	0.8396961394309587	-0.3476483990405506	-0.26624926038724167	0
42	-0.336762074515871	-0.4068584382806695	-0.15134916999539808	-0.2569818657870345	-0.4103133561771185	0
43	-0.23232801513397622	-0.33985559265449244	-0.31637000420680367	-0.30652236231150726	-0.3009081370811208	0
44	-0.2378617998131565	-0.46119244971006634	0.3261125144221439	-0.35991792099781583	-0.6796269121948567	0
45	-0.26813866670522424	-0.403101966472166	0.09380822266759935	-0.40806914092844904	-1.0616087695866177	0
46	-0.11121153500826676	-0.11433549397087868	-0.35129615939435405	-0.4159645594040356	-0.7930571744824337	0
47	-0.1920759201354473	-0.17265100483630363	-0.2691886730378616	-0.38437191879849364	-0.6338249542147039	0
48	-0.14399400929372705	-0.2537045807198317	0.06825626408837486	-0.33045116522720874	-0.4859414794797245	0
49	0.02113160434989381	0.0005699608833586666	0.033396467043137174	-0.34228426894937214	-0.5999570787724364	0
50	-0.10422659419472612	-0.07185244426518825	0.13813261821398035	-0.4275051972464467	-0.9020392424214277	0
51	-0.24477564126468196	-0.44752245306051064	-0.10239078387387232	-0.4366625226023708	-0.9790196781593322	0
52	-0.2658332424710708	-0.4983504609033777	0.4519172824710415	-0.49041967753444576	-0.9213237501218012	0
53	-0.1924895208136211	-0.3941605758522003	1.313280661834583	-0.48777168137996885	-0.7864738469953164	0
54	-0.17066367983483027	-0.44180123791432635	1.637025763329612	-0.41021704686743626	-0.35786195084836225	0
55	-0.11241352847626213	-0.09552994576267743	0.1610563566025117	-0.39821053598701317	-0.3147046562509597	0
56	-0.0930521264439925	0.1990759543149938	-1.5382239711430161	-0.4127315058056857	-0.7153465961829992	0
57	-0.22511793513906692	0.11014653372331844	-0.4075156122240048	-0.40257352431656085	-0.6965472078280152	0
58	-0.1694160306527971	-0.10433504779788895	0.028367318654328653	-0.23096642428413894	-0.6072808557288736	0
59	-0.13919254567040573	-0.08506481195433795	0.10009572915134726	-0.23611980809177507	-0.7404741975775081	0
60	-0.13617940258094877	0.004301980588556858	0.7240680137965274	-0.16056447395046688	-0.6882689509581745	0
61	-0.09832217088777344	-0.38233048688225624	-0.5280255356601005	-0.10645027312759583	-0.43230405586289794	0
62	-0.11695185933965946	-0.5148523347715448	-1.0448534284341238	-0.1254952423986818	-0.35725434437291553	0
63	-0.002787707555719802	0.15945685233214202	0.09089449212439801	-0.1268219102896191	-0.4298276152742134	0
64	-0.10910630427767672	0.14496183913041263	1.514606166843188	-0.22010700487646462	-0.13013429614516564	0
65	-0.2697785376078591	-0.28481395174638363	2.3982071700361987	-0.2495706546562954	0.0161797593183187	0
66	-0.1256277576911285	-0.16285414104125406	0.8533772950104184	-0.3465426155305186	-0.4071448056486196	0
67	-0.06116293219015588	-0.222972658933409	0.8653237789064337	-0.29786683975919337	-0.5410362454541069	0
68	-0.1226745522335717	-0.2722505579212341	0.9863783961557644	-0.2901952789631422	-0.6644785628249529	0
69	-0.21143753820913908	-0.288172287951505	-0.30333197804178186	-0.38055495747664325	-0.74104792120191	0
70	-0.2739000233337383	-0.48240299425243965	-0.6276498198005434	-0.35954581179473377	-0.8025191707685194	0
71	-0.16794377520975182	-0.3874231638386928	-0.4684993869903416	-0.35753896100510146	-0.4943339582091476	0
72	-0.08020338183597807	-0.2636126334274009	0.8914969635169361	-0.43788878558796596	-0.2536699376391818	0
73	-0.22608403077073283	-0.41680466202926036	1.0713359545112056	-0.44186280059170696	-0.6046787782856127	0
74	-0.260943914761529	-0.4240542736048934	0.18247305947543055	-0.43413466218130076	-0.7576744406135995	0
75	-0.037547012131027464	-0.011084471741840012	-0.16415928930495513	-0.42405119093613597	-0.600147961583551	0
76	-0.12071493064808243	0.08779742125659287	-0.25962274509289057	-0.38908439392432964	-0.6210068323702979	0
77	-0.3797851529723262	-0.48372637725355094	-0.27525554486878795	-0.3795874746656038	-0.7776070802489848	0
78	-0.3385835371751571	-0.5664801639100665	-0.5478588981335822	-0.3884767284483781	-0.788657271126852	0
79	-0.2886213522444092	-0.46556886330931263	1.248542797514014	-0.36563845819712926	-0.6983122376303116	0
80	-0.18548473288116585	-0.21821907351758757	3.2309939302195794	-0.39675003445877294	-0.6651315992517601	0
81	0.011968132617293868	0.12942053698585942	1.8412730791523717	-0.44562251145470216	-0.9257275374300485	0
82	0.2179027723190869	0.2242387200979815	0.3495485979657118	-0.4410265844167766	-0.7818590484693968	0
83	0.02992114774626136	0.025232392889256015	-0.24034858899019756	-0.48412701996150875	-0.6235204733782518	0
84	-0.334537083887771	-0.30223936483987796	-0.8195383541763172	-0.4839598111976799	-0.8112625803606021	0
85	-0.25679334960233213	-0.24968852338422548	-0.3514705322619801	-0.38668249733710897	-0.747801403511074	0
86	-0.02948459768420185	0.18631761748724213	1.193539967960275	-0.2734526712328533	-0.25136096062538504	0
87	-0.18527066164075728	-0.1237586240222469	0.8376096400759542	-0.30903603694161996	-0.3422021913581809	0
88	-0.4253419730362489	-0.5543745676211785	-1.0712719801955564	-0.3680306355943675	-0.535946468979217	0
89	-0.3695999952397302	-0.35913200216051727	-1.2352887007488367	-0.3742707908987997	-0.24857858383116901	0
90	-0.4165092721971242	-0.5480727610751525	-1.1601187234627315	-0.36422889715011914	-0.40385657375045175	0
91	-0.4120012602960958	-0.6606931034061168	-0.5125139357158369	-0.368446653142987	-0.7771547943851587	0
92	-0.2650039931542045	-0.2889377998915523	1.4347629479444972	-0.3476734459783938	-0.8410294715408408	0
93	-0.10991626800950725	-0.10119898570723504	1.7279705757456725	-0.36418109669260773	-0.7797259435658228	0
94	-0.11488139996934146	-0.23483749927207084	0.6279801343229849	-0.38345258746006966	-0.7685384991155872	0
95	-0.29461822051257963	-0.3422177489084983	-0.31086991731540314	-0.21368089930434125	-0.1859317142419236	0
96	-0.2956096317985887	-0.4029490935284678	-0.15615083129885118	-0.13146164726873902	0.0013100637020789624	0
97	-0.3206213596756218	-0.46035228502728864	-0.0663984202627935	-0.12952597050385706	-0.3040024205435606	0
98	-0.3466787693075294	-0.40674180174897445	-0.6357806014716412	-0.13572921677561595	-0.17164028635024184	0
99	-0.3155163385882703	-0.5149494961995991	-0.17207667493102405	-0.20359902782134445	-0.22416609763077044	0
100	-0.3027458266317824	-0.259469677462857	-0.32362809710356893	-0.35435911783595486	-0.6759225712782585	0
101	-0.2420949403555269	-0.19378322202472162	-0.7762514519309628	-0.44608040482561506	-0.8282698796976549	0
102	-0.12544106896522722	-0.21428876925280924	-0.19065087502268618	-0.434012222752563	-0.7821843375206894	0
103	-0.17353324024655478	-0.132035932480289	0.12596628391435966	-0.33093304317667	-0.6962507058576667	0
104	-0.2664908354969808	-0.1731093108443495	0.015464951968395148	-0.12325752013597252	-0.5137554899738376	0
105	-0.0027410115429272845	0.30481626220945107	-0.4692930951102171	-0.2342261259466666	-0.6125341729154408	0
106	-0.0881496382715473	0.18781946511499287	-0.3098481301665598	-0.39249484354058467	-0.759586538284522	0
107	-0.136569563385732	-0.04296210082599296	-0.43595481308838147	-0.3098018743912572	-0.3872785651638925	0
108	-0.06082169153234994	-0.08298129325211986	-0.22359864674847346	-0.2794325146235677	-0.012179907232648392	0
109	-0.31401787260925224	-0.3743283829145224	-0.0025440291593736754	-0.3435491095405878	-0.47732590198993075	0
110	-0.39643931736592225	-0.4282300918154973	-0.5199962800095302	-0.4158205171678948	-0.975552502785697	0
111	-0.3170454501331476	-0.3225500087350557	-0.5724517062491361	-0.381531879833892	-0.9536701943079074	0
112	-0.2619981340816702	-0.2949513740087803	-1.2379299322274262	-0.3192778409275441	-1.0069402308683892	0
113	-0.3660277880939001	-0.5006526521654139	-1.5673539699223449	-0.09543095788047079	-0.6623937209861712	0
114	-0.2813450767956987	-0.0086375853098173	-1.1920797884241499	0.26429121727569077	0.4849426144316416	1
115	-0.13797817721092295	0.30433372336730485	-0.5529120349321373	0.19862380738190208	0.6169502660174562	1
116	-0.23408071039816009	-0.3128139313052513	-0.3520965956226556	-0.17978245314332547	-0.3644034978923616	0
117	-0.2879561812983495	-0.6486511636281339	-0.15492345083276543	-0.3193128789426949	-0.7761561402997806	0
118	-0.3428847123391997	-0.7729062731770566	0.21667012258339446	-0.37867378216123215	-0.9122494354849408	0
119	-0.26208542640705706	-0.4612942185966115	0.40401367983579045	-0.3588138892087393	-0.6960876585912738	0
120	0.45877275250017596	0.5861593517670929	-0.05472658810236609	0.6679607759429101	0.47980927179445837	3
121	0.42087639628567564	0.5754314680699669	-0.8180872978744665	1.4242778185045775	1.2337242155777342	3
122	-0.0582594599714482	0.20142832072180453	-1.1774069035842596	0.440873418982213	0.4012130117650912	1
123	-0.09337742108432083	0.026241478151681197	-0.8704382437544741	-0.3729754544057978	-0.49770466318055506	0
124	-0.18946936630668598	-0.2579033182159848	-0.7985711239448412	-0.4058215710964884	-0.4012620038744243	0
125	-0.19993963014453067	-0.26691127584444535	-1.1078101242250058	-0.41293756349241245	-0.3617382810597993	0
126	-0.3107840437444274	-0.41951929775921826	-0.2575651752283635	-0.35500213302324296	-0.5589732487795673	0
127	-0.028156996343642705	0.0655010533740135	0.44763377218851336	-0.22304953118587503	-0.4875476313980056	0
128	0.11385045891408116	0.3038653757147252	0.24310871338124354	-0.1902035018208793	-0.5234524137932417	0
129	-0.0968969638791795	0.003146549076038242	-0.056612469972559455	-0.235751733759967	-0.2766471291230109	0
130	-0.13157582733611248	-0.1414619629967003	-0.10446747009277417	-0.31123361654527754	-0.13950278233698138	0
131	-0.12347417724499295	-0.2779749424407092	0.45649525434345484	-0.35849095908440265	-0.4888218969041713	0
132	-0.18392261451956468	-0.3040235218424781	1.201252464197689	-0.28601136322374704	-0.5984162189887884	0
133	-0.23945562191844694	-0.14281914061684706	0.9509527745895041	-0.31000695333340056	-0.5863114076721918	0
134	-0.2757280813572692	-0.28721330355204483	0.23980696618873815	-0.3419292566714846	-0.5624599881673883	0
135	-0.1969191959309154	-0.19743136360272068	-0.4598391822075589	-0.3208378985608477	-0.5150191390358576	0
136	0.05455241021560487	0.36726264414866944	-0.5136398854876015	-0.36197069694220346	-0.5898715481458865	0
137	0.06273206004677956	0.47877902987679677	-0.12685126748744713	-0.37129630709868394	-0.7923715197125566	0
138	-0.09205743217091297	0.06367161099509636	-0.12153765516181002	-0.35867920875267584	-0.8260646884534278	0
139	-0.18187962398634877	-0.18580746959621283	-0.06886806150887986	-0.3615710498485181	-0.7441034005380638	0
140	-0.3000866588661968	-0.310419012045127	-0.45656240738725373	-0.25505918049122484	-0.2626908031440889	0
141	-0.29040318897447664	-0.4645021385638228	-0.17596096962800076	-0.24013031397290666	-0.26083634237115555	0
142	-0.29482005979218	-0.3735254932511406	0.11387331583909464	-0.3299580650214861	-0.8236132045243522	0
143	-0.2940168897613924	-0.450493821077634	-0.6818332486135338	-0.3318168090092437	-0.8015081952467309	0
144	0.12007501575203024	0.27928787358717927	-0.9493633103222068	0.04077003150375579	0.3224300807173887	3
145	0.18055906925987136	0.5423615192962494	-0.7558752902123065	0.11392909376713449	0.5496263505915439	3
146	-0.010987876234340834	0.09767065636700085	0.5687645959420073	-0.265836801987169	-0.42423653971691283	0
147	-0.17094087689914994	-0.0682602949850684	0.7213392461245168	-0.3566442042919968	-0.5845508690683076	0
148	-0.33973130579367095	-0.3882942398738996	-0.4443292774557395	-0.34427080975404667	-0.5533387900544748	0
149	-0.3522100547502733	-0.4923670225509103	-0.7795662005343146	-0.22814492089361746	-0.4529023642935833	0
150	-0.3430456635046367	-0.44436868761321935	-0.031111416441722523	0.12022346468690202	0.022101514701948	1
151	-0.11556180723143256	0.025391349425589765	1.7447804131635916	0.5847052069938806	0.538772181626681	1
152	0.40801984256340773	0.4591709915273161	0.7674630353923667	0.28016085834068444	0.20821895026189297	3
153	0.5741533488201109	0.5920049071220091	-0.39301704000186305	-0.24189187517557656	-0.30718784455872916	3
154	0.43759383304171473	0.8025334997850764	0.6655701690482976	-0.24161156623973223	-0.2418121752450283	3
155	0.10458413066457846	0.2550237395794296	1.8573578751447368	-0.3151913644827346	-0.6132886872972281	0
156	-0.32392409847393816	-0.3160988009094329	1.6882772018697856	-0.3344557117389249	-0.7598073746854634	0
157	-0.3522571902963607	-0.2943396931528359	-0.2809281325000065	-0.20744426870031477	-0.5475942400974215	0
158	-0.2993084539102064	-0.2859407344823013	-0.39798910748099714	-0.18946405922219642	-0.6694894327534018	0
159	-0.1674799073419501	0.061910984560497526	0.016571224148241352	-0.2615507395341697	-0.430006080087053	0
160	-0.13243605061251745	0.045145274197687074	-0.9542342940706866	-0.2784956377613994	0.11971665507458261	0
161	-0.0784644404086262	-0.046944884494379474	-0.9143659039789712	-0.2688270370102525	0.11151445142273819	0
162	-0.09703162374897582	-0.16759765228885246	-0.42735354373808027	-0.2817052427632067	-0.2388721244986915	0
163	0.9004454658914357	0.8339578172262224	1.3681989519998496	-0.3150627295431048	0.45894409221640137	2
164	1.026341453704403	1.1429184915107435	2.858627762756597	-0.3133172776138387	0.20366500125977932	2
165	-0.15635446685142287	0.09284742796514489	1.469931888660066	-0.24358797950440905	-0.7138187211744329	0
166	-0.23567974946911202	0.08093064221169467	-0.7279368504798004	-0.08672778559128101	-0.2785525434947881	0
167	-0.15525739463253108	0.08495325223871493	-0.9162824526701081	-0.0659370225455495	-0.19631377478289563	0
168	0.00023874593249986412	0.21121882014884838	0.2556451989321693	-0.04592546834867859	-0.28992475608760077	0
169	0.00584372175236375	0.06732214793306661	-0.11441481156840379	-0.058686371616015025	-0.12074096239435755	0
170	0.14020768934350386	0.3404562599141489	-0.39559442842404674	-0.09316918193496637	0.015157495174538089	0
171	0.49367330874441967	0.7594619773366643	-0.055330518835297035	0.020897220306277168	0.6222761476764709	3
172	0.13683695661166667	-0.00815366652268412	0.2047740334448263	0.09507313620463015	0.48944924821743296	1
173	-0.14531418427689258	-0.12516334442276444	-0.12934378759732282	0.1112333906551902	-0.0349354323114168	1
174	-0.07979130005961002	0.046764544548805013	-0.691200300756619	0.06371833274060006	0.12648221374879698	1
175	-0.15280740901934695	-0.29829344695554344	0.5412089435011851	0.9861258667144075	0.4997900742924823	1
176	-0.2753435087013035	-0.41356673988544285	1.0888542478832608	1.4404474341277393	0.8490182972540905	1
177	-0.29389557328559773	-0.28202379234734365	-0.16188213837867432	0.5720213984675088	0.5065602573689568	1
178	-0.2810650685322977	-0.22897698860202906	-0.5793258712298256	0.05953607811717362	0.10803353903380936	1
179	-0.38382937533559847	-0.5570931854114771	0.2808206471148576	-0.055269169471472895	-0.09590226000631191	1
180	-0.25385012347259456	-0.2640166764809659	1.1718265476314798	-0.0851694704245078	-0.2883090222150902	1
181	-0.08702964949857984	0.013068637334550522	0.7595229323417387	0.0014255425297561972	-0.07522918271295885	1
182	-0.31068548971856635	-0.48083672684961565	0.33103210947197	-0.007033432141278575	-0.16163659126795146	1
183	-0.3433873088648288	-0.27430447038571526	-0.48482862768779517	-0.22786107707591832	-0.38063966696812845	0
184	-0.2564870712344914	-0.18755001077408978	-1.015872408610656	-0.3100183766164359	-0.47536076729000765	0
185	-0.18812305323563783	-0.3617857441894699	-0.9843644451313546	-0.3178126760159221	-0.581557123248695	0
186	-0.04060004323705167	-0.1780671903348197	-1.3339180881845398	-0.05586933020362194	-0.34662141526268475	0
187	-0.0026377113540599767	0.10283163649973116	-0.5178473809520863	0.027984644614890516	0.19805593867818422	1
188	0.2008641664607552	0.4165250267099687	0.8259380614194414	-0.2370746663070215	0.27111051967535077	3
189	0.2681294222609062	0.23718345296106486	0.2241229817891383	-0.26981433299275204	-0.0068848029398535845	3
190	-0.0709470583018035	-0.3123825535980889	-0.6885625176070617	-0.1332665010065105	0.025662000106616012	1
191	-0.23318164889229553	-0.1295576096114807	0.4640529084111939	0.25979953094885916	0.23631769262703942	1
192	-0.1899104288090448	0.005479859219112783	0.6479012830860937	0.5981776250091243	0.3140595677730952	1
193	-0.25100510625111017	-0.04083444516536562	-0.6141358505977947	0.29968457837815604	0.12458143122845854	1
194	-0.16429731656588636	0.3452157227922208	-1.3567813807069111	0.13410977590378953	-0.1364567346608707	1
195	-0.03398525342619723	0.26118895194899167	-1.0330336316384645	0.07067749470326735	-0.49572570905466534	1
196	0.03723152623990349	0.3321433536314866	-0.7213086563503777	0.5867975666646621	0.05642757690533449	1
197	-0.15335078427453527	-0.08249783785737719	-0.20958188191460567	0.9137860923167845	0.6358840651355842	1
198	-0.38763430737280674	-0.5152643969999069	2.4613321564713435	0.15240898372250264	0.009036282931169468	1
199	-0.2636375201218171	-0.2626379361337719	2.1182551757545296	-0.2149216610119131	-0.5843456857266859	0
200	-0.294637185828106	-0.44437336850063475	-0.7172397399727525	-0.2650535437252643	-0.9020871547557484	0
201	-0.21751074809610602	-0.32994058329270143	-0.11020368863962382	-0.19984506322471024	-0.6115117245591085	0
202	0.007766396058507979	-0.10263153470282835	0.15255642965623678	-0.2293685795365498	-0.20081622057127144	0
203	-0.07959338025250402	-0.2995204955799392	-0.7360286636483773	-0.23593050591570067	-0.43485071219857685	0
204	-0.05994845431983977	-0.11057308782660173	-0.7582470646849473	-0.18774135015128116	-0.6793470771408593	0
205	-0.06740317312757955	-0.013709715762634295	-0.08203928898709825	-0.2583802350874006	-0.4715788777224906	0
206	-0.2643941140930758	-0.13527763864944467	1.186907996770631	-0.13464158725216413	-0.050914403695490065	0
207	-0.3139924218270671	-0.14919031617140768	1.0867478034180573	-0.15191973775814888	-0.11144781282078797	0
208	-0.23739883431978345	-0.07803090163960848	0.7840168967864888	-0.2818678633761691	-0.42700344853095645	0
209	-0.290104074537602	-0.31726671897979536	0.429243863039799	-0.27346694740847305	-0.5363326020249036	0
210	-0.3208046390348927	-0.5500098066389851	-0.9083910296819456	-0.2329079776077209	-0.5293576356977506	0
211	-0.2600248096231117	-0.35716521583973315	-1.5987843499472443	-0.25728224020946544	-0.5932432619759982	0
212	-0.1791086594625264	-0.2783754338942523	-1.7725247948820948	-0.2839189575746601	-0.7325532283416645	0
213	-0.0878366084468836	-0.36410672201138633	-0.9373374798187231	-0.24727816043912115	-0.6385146965171643	0
214	0.05350821932956097	0.21760358398568477	0.26941103044375997	-0.2511242878664694	-0.4497044759794704	0
215	0.00019743274037364804	0.7230122648419383	-0.07799454926928594	-0.2322832001047702	-0.39417022473356683	0
216	-0.13710644488212098	0.3785338749696542	0.726620968085017	-0.2951176131620805	-0.36961129741393256	0
217	-0.11413996320876689	-0.19767267857569576	1.9521600953888143	-0.28801467054635693	-0.4853820318623084	0
218	0.03844432562041874	-0.2595075840162734	0.47345798361950336	-0.2417770379198878	-0.40606966458377397	0
219	-0.0521741133309142	-0.05096021408973347	0.23888486491619831	-0.217439910960187	-0.40889863702233054	0
220	-0.3347985445225555	-0.32764996342390146	0.32304567213429985	-0.21323304291030484	-0.5054012639769001	0
221	-0.2962731659008695	-0.4174695359458903	-0.037300004174437344	-0.28066276745323404	-0.40999539225248643	0
222	-0.31865620412244294	-0.43088918689812156	-0.539537925583085	-0.2737542443222685	-0.7019075336716956	0
223	-0.25261262066106704	-0.36271503271383526	-1.3484985133628673	-0.29436538656420963	-0.45579850213472345	0
224	-0.2309551938971958	-0.29981145396870273	1.1420164973090976	-0.3137111661154532	-0.28261913329216864	0
225	-0.3033496575324667	-0.08114414170511532	2.505986440672502	-0.24318248785232932	-0.7690925814110833	0
226	-0.2481419777769599	0.033281435427942256	0.027985922954897203	-0.2946350768037989	-0.8857676758112146	0
227	-0.3057695166190198	-0.33075197262430883	-1.1596501000558994	-0.3643870956483666	-0.8718504448398584	0
228	-0.3688150509513902	-0.6637434291768093	-0.55497346960545	-0.329130192621497	-0.8299802340095566	0
229	-0.2669685160282032	-0.6487763476214878	-0.13449390471835665	-0.39280580640967505	-0.7821805515419492	0
230	-0.16733768912250016	-0.4956520607319631	-0.09405965656517525	-0.40341173044340356	-0.5634872803991914	0
231	-0.20062465715360855	-0.34463092399599615	1.3114377076828674	-0.3492877818894621	-0.48543156398719106	0
232	-0.22339941342802164	-0.17894055176942505	0.8478330062360879	-0.2368678060712915	-0.4899469805058896	0
233	0.12567179183449506	0.5597845829247952	-0.5660418801507763	-0.013958046765156508	0.08797279022050183	3
234	0.2755559308791076	0.9037371781160684	0.06332147200884095	0.06827087371974477	0.41097877509138736	3
235	-0.05548111296914321	0.4203233998263908	-0.015011629418409474	0.17612487026043858	-0.03674620323575447	1
236	-0.23543017341713193	0.016688605221058365	-0.033645128194601845	0.1625664307974597	-0.15838049250646458	1
237	-0.21556225349875838	-0.3228121317206729	-0.29691767537227987	-0.04510678801636394	-0.2152837357727704	1
238	-0.25806850663698044	-0.3637518461469504	-0.4807967183658037	-0.054194291153171335	-0.2478189165469525	1
239	0.06829059354361879	0.4252113635583573	0.19457455799937282	-0.13991149264933914	0.24277070587764535	3
240	0.23680735035016848	0.7925464465006085	0.2215264693549852	-0.22358492579083228	0.17297522048752806	3
241	0.2934980065558893	0.6131549856276721	0.3079167142533759	-0.13052698932728024	0.15259146363331108	3
242	0.6650016298509702	1.2848127532768645	0.22533953295453296	-0.07173670636634369	0.3402174786404776	3
243	0.36823441469984447	1.2534895338570347	-0.05468705528857299	-0.1360925062680426	-0.13190418141033605	3
244	-0.005105383087181634	0.5403881441512157	-0.2770166646452806	-0.21490500896166284	-0.36061915536811345	0
245	-0.17796658000859	-0.12310522426940076	-0.7663001385175118	-0.23052150892919687	-0.2861065726891428	0
246	-0.07950298389049744	-0.0849252974314283	-0.01630736561020747	-0.16423556470149975	0.201071657983148	0
247	0.044518121842572006	0.20108954537282353	1.2649869646994225	-0.07443278748864053	0.20413483908046326	0
248	-0.21898255712662973	-0.2789262772010478	0.9898108476338543	-0.06576750763125945	-0.4504676856342411	0
249	-0.26458401386434177	-0.4412368713464292	1.0268307418988087	-0.1501174314793009	-0.51404262154637	0
250	-0.07087597387539114	0.0358712835886884	1.173068143349172	-0.24269656771184592	-0.6307650502397241	0
251	-0.045267854792120685	0.14518232793631805	1.1820630581576703	-0.2893045358829331	-0.7146211532173437	0
252	-0.2083038140375637	-0.30431131353156327	0.5359996933707892	-0.26753877810671195	-0.5124202553546652	0
253	-0.07613275106748445	-0.11737867808321878	-1.1567190239462888	-0.1585373454953251	-0.34096701297568144	0
254	-0.0376912174191134	0.14004847079184604	0.11450090060001274	-0.1363813239760377	0.049945799535020693	0
255	-0.11175667876750754	0.16005131838417094	1.3002975904983805	-0.13717837784465814	0.007363351497477235	0
256	0.25209802691912647	0.6876222666843637	0.9233374809927544	-0.15991595543886444	-0.38602065605186514	0
257	0.1171344340310939	0.4062028042969456	0.7665265837276274	-0.2501691093101759	-0.6385345886766594	0
258	-0.3408862547366806	-0.28186847531818054	0.4302970160080036	-0.31939851440180556	-0.6444164579856266	0
259	-0.37931403007883935	-0.5911288363407298	0.6532135292493925	-0.2994518250187518	-0.4563198314478751	0
260	-0.01491259911037448	-0.555847182217743	0.674566162225413	-0.286625140530135	-0.1450919433401028	0
261	0.21849701730775753	-0.3562637941076473	-0.0874670423176436	-0.3771394062099876	-0.242554508905247	0
262	-0.09657692046042772	-0.5708445857417848	-0.5817793570289245	-0.33489173344743145	-0.43699843123286447	0
263	-0.13339337880217456	-0.5221160009963002	-0.5850939263199282	-0.32847121566215365	-0.4468729494668423	0
264	-0.08133319165989338	-0.20284623270575367	0.05189336986393103	-0.35563752445142194	-0.6300747692603673	0
